0.000000000000000000e+00 4.572000000000000064e+00 4.000003378110184027e-01
0.000000000000000000e+00 4.572000000000000064e+00 5.999996621889817083e-01
0.000000000000000000e+00 4.572000000000000064e+00 8.000006756220368054e-01
0.000000000000000000e+00 4.572000000000000064e+00 9.000011823385644094e-01
0.000000000000000000e+00 4.572000000000000064e+00 1.000000000000000000e+00
0.000000000000000000e+00 6.095999999999999197e+00 4.999999999999999584e-02
0.000000000000000000e+00 6.095999999999999197e+00 1.999999999999999833e-01
0.000000000000000000e+00 6.096000000000000085e+00 2.999999999999999889e-01
0.000000000000000000e+00 6.095999999999999197e+00 3.999979960723017425e-01
0.000000000000000000e+00 6.095999999999999197e+00 5.999979960723016426e-01
0.000000000000000000e+00 6.095999999999999197e+00 7.999999999999999334e-01
0.000000000000000000e+00 6.095999999999999197e+00 8.999959921446033517e-01
0.000000000000000000e+00 6.095999999999999197e+00 1.000000000000000000e+00
0.000000000000000000e+00 7.619999999999999218e+00 5.000012347538765334e-02
0.000000000000000000e+00 7.619999999999999218e+00 2.000004939015506134e-01
0.000000000000000000e+00 7.620000000000000107e+00 2.999999999999999889e-01
0.000000000000000000e+00 7.619999999999999218e+00 4.000009878031012267e-01
0.000000000000000000e+00 7.619999999999999218e+00 6.000064207201577515e-01
0.000000000000000000e+00 7.619999999999999218e+00 7.999995060984493866e-01
0.000000000000000000e+00 7.619999999999999218e+00 9.000022225569777046e-01
0.000000000000000000e+00 7.619999999999999218e+00 1.000000000000000000e+00
0.000000000000000000e+00 9.144000000000000128e+00 5.000231592274081288e-02
0.000000000000000000e+00 9.144000000000000128e+00 1.999999999999999833e-01
0.000000000000000000e+00 9.144000000000000128e+00 2.999999999999999889e-01
0.000000000000000000e+00 9.144000000000000128e+00 3.999999999999999667e-01
0.000000000000000000e+00 9.144000000000000128e+00 6.000061757939755269e-01
0.000000000000000000e+00 9.144000000000000128e+00 7.999999999999999334e-01
0.000000000000000000e+00 9.144000000000000128e+00 9.000015439484938540e-01
0.000000000000000000e+00 9.144000000000000128e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.066799999999999926e+01 5.000019499335071893e-02
0.000000000000000000e+00 1.066799999999999926e+01 2.000007799734028757e-01
0.000000000000000000e+00 1.066799999999999926e+01 2.999999999999999889e-01
0.000000000000000000e+00 1.066799999999999926e+01 4.000015599468057514e-01
0.000000000000000000e+00 1.066799999999999926e+01 6.000023399202086827e-01
0.000000000000000000e+00 1.066799999999999926e+01 8.000031198936115029e-01
0.000000000000000000e+00 1.066799999999999926e+01 9.000152094813566039e-01
0.000000000000000000e+00 1.066799999999999926e+01 1.000000000000000000e+00
0.000000000000000000e+00 1.188719999999999999e+01 5.000212694556437770e-02
0.000000000000000000e+00 1.188719999999999999e+01 1.999990546908602673e-01
0.000000000000000000e+00 1.188719999999999999e+01 2.999999999999999889e-01
0.000000000000000000e+00 1.188719999999999999e+01 3.999981093817205346e-01
0.000000000000000000e+00 1.188719999999999999e+01 5.999971640725808575e-01
0.000000000000000000e+00 1.188719999999999999e+01 8.000009453091397882e-01
0.000000000000000000e+00 1.188719999999999999e+01 9.000004726545699496e-01
0.000000000000000000e+00 1.188719999999999999e+01 1.000000000000000000e+00
0.000000000000000000e+00 1.310639999999999894e+01 5.000028646892671486e-02
0.000000000000000000e+00 1.310639999999999894e+01 2.000011458757068594e-01
0.000000000000000000e+00 1.310640000000000072e+01 2.999999999999999889e-01
0.000000000000000000e+00 1.310639999999999894e+01 3.999965623728793940e-01
0.000000000000000000e+00 1.310639999999999894e+01 6.000034376271204950e-01
0.000000000000000000e+00 1.310639999999999894e+01 8.000045835028274377e-01
0.000000000000000000e+00 1.310639999999999894e+01 9.000051564406807980e-01
0.000000000000000000e+00 1.310639999999999894e+01 1.000000000000000000e+00
1.000000000000000056e-01 0.000000000000000000e+00 4.999857328515359967e-02
1.000000000000000056e-01 0.000000000000000000e+00 2.000007782080980290e-01
1.000000000000000056e-01 0.000000000000000000e+00 2.999999999999999889e-01
1.000000000000000056e-01 0.000000000000000000e+00 4.000002594026992875e-01
1.000000000000000056e-01 0.000000000000000000e+00 6.000010376107972609e-01
1.000000000000000056e-01 0.000000000000000000e+00 7.999966277649084301e-01
1.000000000000000056e-01 0.000000000000000000e+00 8.999885862812287973e-01
1.000000000000000056e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000056e-01 6.095999999999999197e-01 5.000082002164856626e-02
1.000000000000000056e-01 6.095999999999999197e-01 2.000005466810990395e-01
1.000000000000000056e-01 6.096000000000000307e-01 2.999999999999999889e-01
1.000000000000000056e-01 6.095999999999999197e-01 3.999997266594503831e-01
1.000000000000000056e-01 6.095999999999999197e-01 5.999934398268114144e-01
1.000000000000000056e-01 6.095999999999999197e-01 8.000008200216486287e-01
1.000000000000000056e-01 6.095999999999999197e-01 9.000010933621980236e-01
1.000000000000000056e-01 6.095999999999999197e-01 1.000000000000000000e+00
1.000000000000000056e-01 1.523999999999999799e+00 5.000044452742290202e-02
1.000000000000000056e-01 1.523999999999999799e+00 2.000002963516152865e-01
1.000000000000000056e-01 1.524000000000000021e+00 2.999999999999999889e-01
1.000000000000000056e-01 1.523999999999999799e+00 3.999991109451542237e-01
1.000000000000000056e-01 1.523999999999999799e+00 6.000008890548458318e-01
1.000000000000000056e-01 1.523999999999999799e+00 8.000011854064611461e-01
1.000000000000000056e-01 1.523999999999999799e+00 9.000005927032306285e-01
1.000000000000000056e-01 1.523999999999999799e+00 1.000000000000000000e+00
1.000000000000000056e-01 3.047999999999999599e+00 5.000000000000000971e-02
1.000000000000000056e-01 3.047999999999999599e+00 2.000000000000000111e-01
1.000000000000000056e-01 3.048000000000000043e+00 2.999999999999999889e-01
1.000000000000000056e-01 3.047999999999999599e+00 4.000000000000000222e-01
1.000000000000000056e-01 3.047999999999999599e+00 5.999982908904460954e-01
1.000000000000000056e-01 3.047999999999999599e+00 8.000017091095540378e-01
1.000000000000000056e-01 3.047999999999999599e+00 9.000051273286616693e-01
1.000000000000000056e-01 3.047999999999999599e+00 1.000000000000000000e+00
1.000000000000000056e-01 4.572000000000000064e+00 5.000000000000000278e-02
1.000000000000000056e-01 4.572000000000000064e+00 1.999999999999999833e-01
1.000000000000000056e-01 4.572000000000000064e+00 2.999999999999999889e-01
1.000000000000000056e-01 4.572000000000000064e+00 3.999981200887318122e-01
1.000000000000000056e-01 4.572000000000000064e+00 5.999999999999999778e-01
1.000000000000000056e-01 4.572000000000000064e+00 8.000075196450727733e-01
1.000000000000000056e-01 4.572000000000000064e+00 8.999981200887318122e-01
1.000000000000000056e-01 4.572000000000000064e+00 1.000000000000000000e+00
1.000000000000000056e-01 6.095999999999999197e+00 4.999977739291485562e-02
1.000000000000000056e-01 6.095999999999999197e+00 1.999991095716594502e-01
1.000000000000000056e-01 6.096000000000000085e+00 2.999999999999999889e-01
1.000000000000000056e-01 6.095999999999999197e+00 4.000004452141702749e-01
1.000000000000000056e-01 6.095999999999999197e+00 5.999995547858296696e-01
1.000000000000000056e-01 6.095999999999999197e+00 8.000320554202597911e-01
1.000000000000000056e-01 6.095999999999999197e+00 9.000004452141702194e-01
1.000000000000000056e-01 6.095999999999999197e+00 1.000000000000000000e+00
1.000000000000000056e-01 7.619999999999999218e+00 4.999986311158322039e-02
1.000000000000000056e-01 7.619999999999999218e+00 1.999967146779973448e-01
1.000000000000000056e-01 7.620000000000000107e+00 2.999999999999999889e-01
1.000000000000000056e-01 7.619999999999999218e+00 3.999989048926657076e-01
1.000000000000000056e-01 7.619999999999999218e+00 5.999983573389985336e-01
1.000000000000000056e-01 7.619999999999999218e+00 8.000032853220023776e-01
1.000000000000000056e-01 7.619999999999999218e+00 8.999975360084979670e-01
1.000000000000000056e-01 7.619999999999999218e+00 1.000000000000000000e+00
1.000000000000000056e-01 9.144000000000000128e+00 5.000000000000000971e-02
1.000000000000000056e-01 9.144000000000000128e+00 2.000000000000000389e-01
1.000000000000000056e-01 9.144000000000000128e+00 2.999999999999999889e-01
1.000000000000000056e-01 9.144000000000000128e+00 3.999897288414134278e-01
1.000000000000000056e-01 9.144000000000000128e+00 5.999965762804712055e-01
1.000000000000000056e-01 9.144000000000000128e+00 7.999931525609422778e-01
1.000000000000000056e-01 9.144000000000000128e+00 9.000000000000000222e-01
1.000000000000000056e-01 9.144000000000000128e+00 1.000000000000000000e+00
1.000000000000000056e-01 1.066799999999999926e+01 5.000086484242571155e-02
1.000000000000000056e-01 1.066799999999999926e+01 1.999991351575742815e-01
1.000000000000000056e-01 1.066799999999999926e+01 2.999999999999999889e-01
1.000000000000000056e-01 1.066799999999999926e+01 3.999982703151485075e-01
1.000000000000000056e-01 1.066799999999999926e+01 5.999930812605942521e-01
1.000000000000000056e-01 1.066799999999999926e+01 8.000008648424256075e-01
1.000000000000000056e-01 1.066799999999999926e+01 9.000025945272771555e-01
1.000000000000000056e-01 1.066799999999999926e+01 1.000000000000000000e+00
1.000000000000000056e-01 1.188719999999999999e+01 5.000131030687386680e-02
1.000000000000000056e-01 1.188719999999999999e+01 1.999999999999999833e-01
1.000000000000000056e-01 1.188719999999999999e+01 2.999999999999999889e-01
1.000000000000000056e-01 1.188719999999999999e+01 4.000000000000000777e-01
1.000000000000000056e-01 1.188719999999999999e+01 6.000000000000000888e-01
1.000000000000000056e-01 1.188719999999999999e+01 7.999947587725044773e-01
1.000000000000000056e-01 1.188719999999999999e+01 8.999973793862522387e-01
1.000000000000000056e-01 1.188719999999999999e+01 1.000000000000000000e+00
1.000000000000000056e-01 1.310639999999999894e+01 4.999459964294109687e-02
1.000000000000000056e-01 1.310639999999999894e+01 1.999974586555017531e-01
1.000000000000000056e-01 1.310640000000000072e+01 2.999999999999999889e-01
1.000000000000000056e-01 1.310639999999999894e+01 4.000012706722491651e-01
1.000000000000000056e-01 1.310639999999999894e+01 5.999987293277510014e-01
1.000000000000000056e-01 1.310639999999999894e+01 8.000025413444984412e-01
1.000000000000000056e-01 1.310639999999999894e+01 8.999980939916263356e-01
1.000000000000000056e-01 1.310639999999999894e+01 1.000000000000000000e+00
2.000000000000000111e-01 0.000000000000000000e+00 5.000007211687550190e-02
2.000000000000000111e-01 0.000000000000000000e+00 1.999988461299921361e-01
2.000000000000000111e-01 0.000000000000000000e+00 2.999999999999999889e-01
2.000000000000000111e-01 0.000000000000000000e+00 3.999991345974941992e-01
2.000000000000000111e-01 0.000000000000000000e+00 6.000008654025060784e-01
2.000000000000000111e-01 0.000000000000000000e+00 7.999997115324980479e-01
2.000000000000000111e-01 0.000000000000000000e+00 8.999998557662490795e-01
2.000000000000000111e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000111e-01 6.095999999999999197e-01 4.999931591084952331e-02
2.000000000000000111e-01 6.095999999999999197e-01 2.000003040396224618e-01
2.000000000000000111e-01 6.096000000000000307e-01 2.999999999999999889e-01
2.000000000000000111e-01 6.095999999999999197e-01 4.000006080792449237e-01
2.000000000000000111e-01 6.095999999999999197e-01 5.999978717226428504e-01
2.000000000000000111e-01 6.095999999999999197e-01 7.999981757622655065e-01
2.000000000000000111e-01 6.095999999999999197e-01 9.000044085745255718e-01
2.000000000000000111e-01 6.095999999999999197e-01 1.000000000000000000e+00
2.000000000000000111e-01 1.523999999999999799e+00 4.999917759099955367e-02
2.000000000000000111e-01 1.523999999999999799e+00 2.000000000000000111e-01
2.000000000000000111e-01 1.524000000000000021e+00 2.999999999999999889e-01
2.000000000000000111e-01 1.523999999999999799e+00 3.999999999999999667e-01
2.000000000000000111e-01 1.523999999999999799e+00 5.999999999999998668e-01
2.000000000000000111e-01 1.523999999999999799e+00 7.999967103639981092e-01
2.000000000000000111e-01 1.523999999999999799e+00 8.999999999999999112e-01
2.000000000000000111e-01 1.523999999999999799e+00 1.000000000000000000e+00
2.000000000000000111e-01 3.047999999999999599e+00 5.000018913674208337e-02
2.000000000000000111e-01 3.047999999999999599e+00 2.000007565469683335e-01
2.000000000000000111e-01 3.048000000000000043e+00 2.999999999999999889e-01
2.000000000000000111e-01 3.047999999999999599e+00 3.999996217265158194e-01
2.000000000000000111e-01 3.047999999999999599e+00 6.000003782734840696e-01
2.000000000000000111e-01 3.047999999999999599e+00 7.999992434530315277e-01
2.000000000000000111e-01 3.047999999999999599e+00 9.000109699310407940e-01
2.000000000000000111e-01 3.047999999999999599e+00 1.000000000000000000e+00
2.000000000000000111e-01 4.572000000000000064e+00 5.000072318083861184e-02
2.000000000000000111e-01 4.572000000000000064e+00 2.000008264923869572e-01
2.000000000000000111e-01 4.572000000000000064e+00 2.999999999999999889e-01
2.000000000000000111e-01 4.572000000000000064e+00 4.000016529847739144e-01
2.000000000000000111e-01 4.572000000000000064e+00 6.000004132461934647e-01
2.000000000000000111e-01 4.572000000000000064e+00 8.000033059695478288e-01
2.000000000000000111e-01 4.572000000000000064e+00 9.000068185621923345e-01
2.000000000000000111e-01 4.572000000000000064e+00 1.000000000000000000e+00
2.000000000000000111e-01 6.095999999999999197e+00 4.999975581287453147e-02
2.000000000000000111e-01 6.095999999999999197e+00 2.000014651227528806e-01
2.000000000000000111e-01 6.096000000000000085e+00 2.999999999999999889e-01
2.000000000000000111e-01 6.095999999999999197e+00 4.000004883742510065e-01
2.000000000000000111e-01 6.095999999999999197e+00 6.000019534970039148e-01
2.000000000000000111e-01 6.095999999999999197e+00 8.000302792035592914e-01
2.000000000000000111e-01 6.095999999999999197e+00 8.999931627604867979e-01
2.000000000000000111e-01 6.095999999999999197e+00 1.000000000000000000e+00
2.000000000000000111e-01 7.619999999999999218e+00 5.000134339987639953e-02
2.000000000000000111e-01 7.619999999999999218e+00 1.999994029333882484e-01
2.000000000000000111e-01 7.620000000000000107e+00 2.999999999999999889e-01
2.000000000000000111e-01 7.619999999999999218e+00 3.999988058667764967e-01
2.000000000000000111e-01 7.619999999999999218e+00 6.000041794662822614e-01
2.000000000000000111e-01 7.619999999999999218e+00 8.000005970666118627e-01
2.000000000000000111e-01 7.619999999999999218e+00 9.000032838663647450e-01
2.000000000000000111e-01 7.619999999999999218e+00 1.000000000000000000e+00
2.000000000000000111e-01 9.144000000000000128e+00 5.000280033604032059e-02
2.000000000000000111e-01 9.144000000000000128e+00 2.000000000000000111e-01
2.000000000000000111e-01 9.144000000000000128e+00 2.999999999999999889e-01
2.000000000000000111e-01 9.144000000000000128e+00 4.000000000000000222e-01
2.000000000000000111e-01 9.144000000000000128e+00 5.999999999999999778e-01
2.000000000000000111e-01 9.144000000000000128e+00 8.000037337813870053e-01
2.000000000000000111e-01 9.144000000000000128e+00 9.000018668906936137e-01
2.000000000000000111e-01 9.144000000000000128e+00 1.000000000000000000e+00
2.000000000000000111e-01 1.066799999999999926e+01 4.999976417430350428e-02
2.000000000000000111e-01 1.066799999999999926e+01 1.999990566972139616e-01
2.000000000000000111e-01 1.066799999999999926e+01 2.999999999999999889e-01
2.000000000000000111e-01 1.066799999999999926e+01 3.999981133944278122e-01
2.000000000000000111e-01 1.066799999999999926e+01 5.999971700916417738e-01
2.000000000000000111e-01 1.066799999999999926e+01 8.000009433027858163e-01
2.000000000000000111e-01 1.066799999999999926e+01 8.999957551374626608e-01
2.000000000000000111e-01 1.066799999999999926e+01 1.000000000000000000e+00
2.000000000000000111e-01 1.188719999999999999e+01 5.000057169645203553e-02
2.000000000000000111e-01 1.188719999999999999e+01 2.000022867858081699e-01
2.000000000000000111e-01 1.188719999999999999e+01 2.999999999999999889e-01
2.000000000000000111e-01 1.188719999999999999e+01 3.999988566070958318e-01
2.000000000000000111e-01 1.188719999999999999e+01 6.000011433929040017e-01
2.000000000000000111e-01 1.188719999999999999e+01 8.000377319658353859e-01
2.000000000000000111e-01 1.188719999999999999e+01 8.999988566070956653e-01
2.000000000000000111e-01 1.188719999999999999e+01 1.000000000000000000e+00
2.000000000000000111e-01 1.310639999999999894e+01 5.000138603980706226e-02
2.000000000000000111e-01 1.310639999999999894e+01 1.999986139601929169e-01
2.000000000000000111e-01 1.310640000000000072e+01 2.999999999999999889e-01
2.000000000000000111e-01 1.310639999999999894e+01 4.000041581194211382e-01
2.000000000000000111e-01 1.310639999999999894e+01 6.000027720796140551e-01
2.000000000000000111e-01 1.310639999999999894e+01 8.000360370349837158e-01
2.000000000000000111e-01 1.310639999999999894e+01 8.999972279203858339e-01
2.000000000000000111e-01 1.310639999999999894e+01 1.000000000000000000e+00
2.999999999999999889e-01 0.000000000000000000e+00 5.000174903564535284e-02
2.999999999999999889e-01 0.000000000000000000e+00 2.000006360129618910e-01
2.999999999999999889e-01 0.000000000000000000e+00 2.999999999999999889e-01
2.999999999999999889e-01 0.000000000000000000e+00 4.000012720259237819e-01
2.999999999999999889e-01 0.000000000000000000e+00 5.999971379416710882e-01
2.999999999999999889e-01 0.000000000000000000e+00 7.999993639870380813e-01
2.999999999999999889e-01 0.000000000000000000e+00 9.000028620583288008e-01
2.999999999999999889e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.999999999999999889e-01 6.095999999999999197e-01 5.000142487632910915e-02
2.999999999999999889e-01 6.095999999999999197e-01 1.999989942049441582e-01
2.999999999999999889e-01 6.096000000000000307e-01 2.999999999999999889e-01
2.999999999999999889e-01 6.095999999999999197e-01 3.999979884098883720e-01
2.999999999999999889e-01 6.095999999999999197e-01 5.999969826148323637e-01
2.999999999999999889e-01 6.095999999999999197e-01 7.999976531448697026e-01
2.999999999999999889e-01 6.095999999999999197e-01 9.000005028975279764e-01
2.999999999999999889e-01 6.095999999999999197e-01 1.000000000000000000e+00
2.999999999999999889e-01 1.523999999999999799e+00 5.000181159420289539e-02
2.999999999999999889e-01 1.523999999999999799e+00 1.999981884057970283e-01
2.999999999999999889e-01 1.524000000000000021e+00 2.999999999999999889e-01
2.999999999999999889e-01 1.523999999999999799e+00 3.999999999999998557e-01
2.999999999999999889e-01 1.523999999999999799e+00 5.999999999999998668e-01
2.999999999999999889e-01 1.523999999999999799e+00 7.999891304347824805e-01
2.999999999999999889e-01 1.523999999999999799e+00 9.000054347826086376e-01
2.999999999999999889e-01 1.523999999999999799e+00 1.000000000000000000e+00
2.999999999999999889e-01 3.047999999999999599e+00 5.000000000000000278e-02
2.999999999999999889e-01 3.047999999999999599e+00 1.999979248806806331e-01
2.999999999999999889e-01 3.048000000000000043e+00 2.999999999999999889e-01
2.999999999999999889e-01 3.047999999999999599e+00 3.999979248806806442e-01
2.999999999999999889e-01 3.047999999999999599e+00 5.999958497613613329e-01
2.999999999999999889e-01 3.047999999999999599e+00 7.999937746420419105e-01
2.999999999999999889e-01 3.047999999999999599e+00 9.000020751193192892e-01
2.999999999999999889e-01 3.047999999999999599e+00 1.000000000000000000e+00
2.999999999999999889e-01 4.572000000000000064e+00 4.999887653072689758e-02
2.999999999999999889e-01 4.572000000000000064e+00 2.000000000000000111e-01
2.999999999999999889e-01 4.572000000000000064e+00 2.999999999999999889e-01
2.999999999999999889e-01 4.572000000000000064e+00 3.999999999999999112e-01
2.999999999999999889e-01 4.572000000000000064e+00 6.000022469385462021e-01
2.999999999999999889e-01 4.572000000000000064e+00 7.999977530614538201e-01
2.999999999999999889e-01 4.572000000000000064e+00 9.000022469385462465e-01
2.999999999999999889e-01 4.572000000000000064e+00 1.000000000000000000e+00
2.999999999999999889e-01 6.095999999999999197e+00 5.000238447231628719e-02
2.999999999999999889e-01 6.095999999999999197e+00 2.000015896482107980e-01
2.999999999999999889e-01 6.096000000000000085e+00 2.999999999999999889e-01
2.999999999999999889e-01 6.095999999999999197e+00 4.000031792964217625e-01
2.999999999999999889e-01 6.095999999999999197e+00 5.999968207035782930e-01
2.999999999999999889e-01 6.095999999999999197e+00 8.000037091791587507e-01
2.999999999999999889e-01 6.095999999999999197e+00 8.999978804690521583e-01
2.999999999999999889e-01 6.095999999999999197e+00 1.000000000000000000e+00
2.999999999999999889e-01 7.619999999999999218e+00 4.999919873078956245e-02
2.999999999999999889e-01 7.619999999999999218e+00 1.999999999999999833e-01
2.999999999999999889e-01 7.620000000000000107e+00 2.999999999999999889e-01
2.999999999999999889e-01 7.619999999999999218e+00 3.999967949231582054e-01
2.999999999999999889e-01 7.619999999999999218e+00 5.999999999999999778e-01
2.999999999999999889e-01 7.619999999999999218e+00 8.000064101536833450e-01
2.999999999999999889e-01 7.619999999999999218e+00 8.999759619236871178e-01
2.999999999999999889e-01 7.619999999999999218e+00 1.000000000000000000e+00
2.999999999999999889e-01 9.144000000000000128e+00 5.000080187317575836e-02
2.999999999999999889e-01 9.144000000000000128e+00 1.999991981268242347e-01
2.999999999999999889e-01 9.144000000000000128e+00 2.999999999999999889e-01
2.999999999999999889e-01 9.144000000000000128e+00 3.999983962536484694e-01
2.999999999999999889e-01 9.144000000000000128e+00 5.999975943804728429e-01
2.999999999999999889e-01 9.144000000000000128e+00 8.000008018731759041e-01
2.999999999999999889e-01 9.144000000000000128e+00 8.999863681560124062e-01
2.999999999999999889e-01 9.144000000000000128e+00 1.000000000000000000e+00
2.999999999999999889e-01 1.066799999999999926e+01 5.000177293288691344e-02
2.999999999999999889e-01 1.066799999999999926e+01 2.000020262090136114e-01
2.999999999999999889e-01 1.066799999999999926e+01 2.999999999999999889e-01
2.999999999999999889e-01 1.066799999999999926e+01 3.999989868954932914e-01
2.999999999999999889e-01 1.066799999999999926e+01 6.000010131045068196e-01
2.999999999999999889e-01 1.066799999999999926e+01 8.000030393135204587e-01
2.999999999999999889e-01 1.066799999999999926e+01 9.000015196567602294e-01
2.999999999999999889e-01 1.066799999999999926e+01 1.000000000000000000e+00
2.999999999999999889e-01 1.188719999999999999e+01 5.000337736185055809e-02
2.999999999999999889e-01 1.188719999999999999e+01 2.000012281315819984e-01
2.999999999999999889e-01 1.188719999999999999e+01 2.999999999999999889e-01
2.999999999999999889e-01 1.188719999999999999e+01 4.000024562631639968e-01
2.999999999999999889e-01 1.188719999999999999e+01 5.999975437368358921e-01
2.999999999999999889e-01 1.188719999999999999e+01 8.000110531842381523e-01
2.999999999999999889e-01 1.188719999999999999e+01 9.000116672500291237e-01
2.999999999999999889e-01 1.188719999999999999e+01 1.000000000000000000e+00
2.999999999999999889e-01 1.310639999999999894e+01 4.999553345442633856e-02
2.999999999999999889e-01 1.310639999999999894e+01 1.999970223029509109e-01
2.999999999999999889e-01 1.310640000000000072e+01 2.999999999999999889e-01
2.999999999999999889e-01 1.310639999999999894e+01 4.000014888485245446e-01
2.999999999999999889e-01 1.310639999999999894e+01 5.999985111514753999e-01
2.999999999999999889e-01 1.310639999999999894e+01 8.000104219396717564e-01
2.999999999999999889e-01 1.310639999999999894e+01 9.000089330911473784e-01
2.999999999999999889e-01 1.310639999999999894e+01 1.000000000000000000e+00
4.000000000000000222e-01 0.000000000000000000e+00 4.999904826342687486e-02
4.000000000000000222e-01 0.000000000000000000e+00 2.000013843441064698e-01
4.000000000000000222e-01 0.000000000000000000e+00 2.999999999999999889e-01
4.000000000000000222e-01 0.000000000000000000e+00 3.999993078279468484e-01
4.000000000000000222e-01 0.000000000000000000e+00 6.000006921720532072e-01
4.000000000000000222e-01 0.000000000000000000e+00 8.000020765161596215e-01
4.000000000000000222e-01 0.000000000000000000e+00 8.999984426128805337e-01
4.000000000000000222e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.000000000000000222e-01 6.095999999999999197e-01 4.999690162099894308e-02
4.000000000000000222e-01 6.095999999999999197e-01 2.000040096669425949e-01
4.000000000000000222e-01 6.096000000000000307e-01 2.999999999999999889e-01
4.000000000000000222e-01 6.095999999999999197e-01 3.999989064544702821e-01
4.000000000000000222e-01 6.095999999999999197e-01 6.000010935455298844e-01
4.000000000000000222e-01 6.095999999999999197e-01 8.000014580607064385e-01
4.000000000000000222e-01 6.095999999999999197e-01 9.000007290303532193e-01
4.000000000000000222e-01 6.095999999999999197e-01 1.000000000000000000e+00
4.000000000000000222e-01 1.523999999999999799e+00 5.000078887372504111e-02
4.000000000000000222e-01 1.523999999999999799e+00 2.000011833105875270e-01
4.000000000000000222e-01 1.524000000000000021e+00 2.999999999999999889e-01
4.000000000000000222e-01 1.523999999999999799e+00 4.000003944368624720e-01
4.000000000000000222e-01 1.523999999999999799e+00 6.000015777474498879e-01
4.000000000000000222e-01 1.523999999999999799e+00 7.999988166894124175e-01
4.000000000000000222e-01 1.523999999999999799e+00 9.000023666211750539e-01
4.000000000000000222e-01 1.523999999999999799e+00 1.000000000000000000e+00
4.000000000000000222e-01 3.047999999999999599e+00 4.999910081645866922e-02
4.000000000000000222e-01 3.047999999999999599e+00 2.000008991835413308e-01
4.000000000000000222e-01 3.048000000000000043e+00 2.999999999999999889e-01
4.000000000000000222e-01 3.047999999999999599e+00 3.999995504082293207e-01
4.000000000000000222e-01 3.047999999999999599e+00 5.999982016329172829e-01
4.000000000000000222e-01 3.047999999999999599e+00 7.999991008164586415e-01
4.000000000000000222e-01 3.047999999999999599e+00 8.999973024493758134e-01
4.000000000000000222e-01 3.047999999999999599e+00 1.000000000000000000e+00
4.000000000000000222e-01 4.572000000000000064e+00 4.999747402455249901e-02
4.000000000000000222e-01 4.572000000000000064e+00 1.999995188618195474e-01
4.000000000000000222e-01 4.572000000000000064e+00 2.999999999999999889e-01
4.000000000000000222e-01 4.572000000000000064e+00 3.999990377236389838e-01
