-1.051114470403601445e+05 -6.874717690363353540e+03 2.914327995977273677e+05 1.587881023069531228e-04 -2.081956403142140669e-06 -5.471550274215815615e-06
-1.401520693973079906e+05 -9.166225356786344491e+03 2.914236288251800579e+05 1.415451808097419083e-04 -1.727637070749939668e-06 -6.457831734734160249e-06
-2.102447382698720321e+05 -1.374973108718874209e+04 2.914304633585602278e+05 1.198840966873031624e-04 -1.546275221806482861e-06 1.884824081527455107e-05
-2.802848382235759054e+05 -1.833328630061434160e+04 2.914059575893713627e+05 1.062094876838035772e-04 -1.541284410026770639e-06 1.359855102759264866e-05
-3.152876694522210164e+05 -2.062268706891580950e+04 2.914137521147789666e+05 1.012841478185238749e-04 -1.447920360959907387e-06 1.584885623080813956e-05
-3.503714901345293038e+05 -2.291572563454451301e+04 2.915038184651896008e+05 9.682751988798670513e-05 -1.222999279950748331e-06 1.804481002039825873e-05
-1.505167733488283375e+04 -1.056382475890691012e+03 2.633466493298377609e+05 3.509335138567745639e-04 -7.129855496283489692e-06 -7.855797530457423079e-04
-6.016816145029755717e+04 -4.225842473175493069e+03 2.633566203543077572e+05 1.656832011034490985e-04 -2.656634502211331874e-06 -1.043727756912587394e-04
-9.025177085853181779e+04 -6.339418297404488840e+03 2.633574114583541523e+05 1.436568249837195303e-04 -2.073671010985170704e-06 1.609298074006072795e-06
-1.203595929541103396e+05 -8.452852752782653624e+03 2.633555028155248147e+05 1.279649874810562314e-04 -1.752806540865978089e-06 -1.271570381743623621e-06
-1.804998294575208274e+05 -1.267906463833960515e+04 2.633554724295964697e+05 1.091870545089589344e-04 -1.592579721631160279e-06 1.879244894559313296e-05
-2.406328536875790451e+05 -1.690475214564459384e+04 2.633577041368937353e+05 9.657510091729203615e-05 -1.566755985857369796e-06 1.447117208138507842e-05
-2.708055444846863975e+05 -1.901774029595152388e+04 2.633554781269589439e+05 9.238447653019682816e-05 -1.457183866977993053e-06 1.867776715175371372e-05
-3.008392361951029743e+05 -2.113139432468156883e+04 2.633488076936337748e+05 8.922113099993631339e-05 -1.221774511706079749e-06 2.503103718929847985e-05
-1.245892379250479280e+04 -1.463897490052192552e+03 2.219711635277002060e+05 3.366330609363524001e-04 -4.852081092751526289e-07 -7.572652749585002171e-04
-4.985815711652703612e+04 -5.854617750544494811e+03 2.219767525590238511e+05 1.596624264564186306e-04 -4.959046529215544039e-07 -9.892409315428302412e-05
-7.477271385143547377e+04 -8.781963800841293050e+03 2.219724942494439310e+05 1.371116961773698845e-04 -5.296398832536328151e-07 3.082086377619988862e-06
-9.968320130355547008e+04 -1.170922063419429469e+04 2.219708599359052605e+05 1.219683978824095098e-04 -5.606449938493578704e-07 -1.063027159087587205e-07
-1.495518365507847921e+05 -1.756342022844102030e+04 2.219795637922955793e+05 1.056021683227418223e-04 -6.170722656562762207e-07 1.844192200399699999e-05
-1.992923787666473072e+05 -2.341879221849362875e+04 2.219684913849424920e+05 9.397150437107119273e-05 -6.706550309543683489e-07 1.512484896251002221e-05
-2.242737959325418342e+05 -2.634608837986643630e+04 2.219695914036705799e+05 8.943958853876397006e-05 -6.552776597702691639e-07 2.001827583349345360e-05
-2.492423795047878230e+05 -2.927321266947097320e+04 2.220040771579668799e+05 8.658529432339600305e-05 -6.730733807534425398e-07 2.568471407042369469e-05
-1.013022505428324621e+04 -1.280460940653874104e+03 1.801288643093046267e+05 3.289559372176149550e-04 -6.664442112937443091e-07 -7.574245910956194225e-04
-4.051567729344060353e+04 -5.122793129123500876e+03 1.801247751284399419e+05 1.569251502807872780e-04 -7.753428542098323317e-07 -9.975085220389940689e-05
-6.074563788698407734e+04 -7.684174476706701171e+03 1.801256030379759322e+05 1.345505162696613438e-04 -8.608535864527923352e-07 2.228663924558760894e-06
-8.100328965621636598e+04 -1.024535355357289518e+04 1.801305324057896214e+05 1.196396718675137022e-04 -9.278825456523343131e-07 -8.678952209540553560e-07
-1.215375926677108509e+05 -1.536769862714851115e+04 1.801235304823253537e+05 1.035353619491189011e-04 -1.026509246390007125e-06 1.783791922702122442e-05
-1.619617008696458652e+05 -2.049113230082525115e+04 1.801263930185988429e+05 9.132541909558161361e-05 -1.111516868855605619e-06 1.455092155027931539e-05
-1.823011047785847040e+05 -2.305207499017606096e+04 1.801306816338625213e+05 8.691422895607965582e-05 -1.173192493317672748e-06 1.954103877522002223e-05
-2.024854596232822223e+05 -2.561391492235568876e+04 1.801086001320855867e+05 8.425242804513184312e-05 -1.173309995926426614e-06 2.566656903229358960e-05
-8.093003213000570213e+03 -1.083062885169608307e+03 1.440475917859587935e+05 3.201127444226401224e-04 -8.970362742362078703e-07 -7.574630521057167630e-04
-3.232002422819547064e+04 -4.332053186847078905e+03 1.440534568584566587e+05 1.526361542718708249e-04 -8.883690755402026601e-07 -1.012240558025501673e-04
-4.847834995351830003e+04 -6.498103473160271278e+03 1.440528009931873530e+05 1.330302159187647659e-04 -9.706528819957964387e-07 9.354429499422930463e-07
-6.468463522770434793e+04 -8.664176425106519673e+03 1.440559390891671355e+05 1.183824956712971582e-04 -1.034014812495046836e-06 -1.724869774196930965e-06
-9.699142851411816082e+04 -1.299668872208523680e+04 1.440530080240672687e+05 1.000509784474341916e-04 -1.130110633505827661e-06 1.722976528514454442e-05
-1.293169418083017081e+05 -1.732805239374758457e+04 1.440526287349357153e+05 8.989514241795967407e-05 -1.228824284536901141e-06 1.367214406527335278e-05
-1.454586676424513280e+05 -1.949371811646741844e+04 1.440560597234401212e+05 8.506803860296086766e-05 -1.271014105756975146e-06 1.893833556628429736e-05
-1.615944998450619460e+05 -2.166034491053421516e+04 1.440437322916783451e+05 8.239663191541004238e-05 -1.307451363915619791e-06 2.645513866958960160e-05
-6.390067409374532872e+03 -8.897469303575608137e+02 1.140649098348240514e+05 3.146963415981825175e-04 4.800830274363621686e-07 -7.599330782348941117e-04
-2.558042808159214474e+04 -3.558831770247657460e+03 1.140593742463556118e+05 1.498876911594542371e-04 -2.662319680841582962e-07 -1.025942430083911068e-04
-3.836732337306566478e+04 -5.338168100791408506e+03 1.140613041807326372e+05 1.297594507803677476e-04 -3.747253991689655039e-07 -1.515099992753336788e-07
-5.116202499480234110e+04 -7.117616039519980404e+03 1.140632029802330362e+05 1.152216513597451123e-04 -4.610601516286077066e-07 -2.676259260693713340e-06
-7.675764583923526516e+04 -1.067681069314646811e+04 1.140578714803450566e+05 9.777528679951899375e-05 -5.797830521930395244e-07 1.646363422895946924e-05
-1.023162072650202754e+05 -1.423513307704339240e+04 1.140731050479055266e+05 8.727379818648747540e-05 -6.469507213715924815e-07 1.310285319017930096e-05
-1.151170068199978414e+05 -1.601469505183543515e+04 1.140676285729048541e+05 8.333208161958268237e-05 -6.900307599134751042e-07 1.831983464591756424e-05
-1.278910779102166998e+05 -1.779389366930472897e+04 1.140108299451100465e+05 8.018974815441296141e-05 -7.082731934006071084e-07 2.533006542039538850e-05
-5.281421378999934859e+03 -7.465362893365039554e+02 9.410413834114235942e+04 3.173274363174477812e-04 2.238687701482476335e-06 -7.799666632890328490e-04
-2.113118855354461630e+04 -2.986952828086306454e+03 9.411271800575376255e+04 1.487894703064384077e-04 5.832760024348626605e-07 -1.062072446918492020e-04
-3.169436470506061596e+04 -4.480250110874801067e+03 9.411101061619880784e+04 1.285334053504916002e-04 4.106284737931330492e-07 -1.240311174844722973e-06
-4.225281200417295622e+04 -5.974020618553895474e+03 9.410938946276254137e+04 1.143601399350674223e-04 2.989088127853569840e-07 -3.878462047620588301e-06
-6.338747018521771679e+04 -8.960700793057154442e+03 9.411286009206337621e+04 9.778167084800232960e-05 1.987198768017754960e-07 1.616571760151314598e-05
-8.459169840135240520e+04 -1.194754346674433873e+04 9.411199243473801471e+04 8.609633957779493031e-05 1.639249744200064407e-07 1.257886502286286265e-05
-9.508249469640875759e+04 -1.344231501435775135e+04 9.411054126595873095e+04 8.398327893735861550e-05 1.284827128817219514e-07 1.795657355871246923e-05
-1.056478823502028536e+05 -1.493416703624932779e+04 9.411199243473843671e+04 7.976285013779836055e-05 1.603968419489715981e-07 2.647342437538094173e-05
-4.376008140595105942e+03 -6.051658222510196765e+02 7.763841757144965231e+04 3.200278339882338505e-04 1.710900292915342344e-06 -8.048801038184043993e-04
-1.744381737413494920e+04 -2.417588557225504701e+03 7.763911698275001254e+04 1.500099325115885024e-04 3.263837523315916869e-07 -1.106841096103496454e-04
-2.615382345110439928e+04 -3.627178915436959414e+03 7.763629644111270318e+04 1.305756856349916419e-04 1.639349484918215432e-07 -2.370369265334770287e-06
-3.486875012972199329e+04 -4.835859308624703772e+03 7.763791438476763142e+04 1.164752311020203181e-04 8.596974413980467325e-08 -4.885447500972723100e-06
-5.232094773102959152e+04 -7.253081054080102149e+03 7.764125330605110503e+04 9.900402343830408901e-05 5.841849287013500201e-08 1.591880895519720402e-05
-6.978864039771477110e+04 -9.671619615252822769e+03 7.763930652032321086e+04 8.712875796686285490e-05 -8.749176308448052912e-09 1.248930115860087011e-05
-7.846503886187823082e+04 -1.087837089808682140e+04 7.763812513364457118e+04 8.378030701935819326e-05 3.934243444446531420e-08 1.793188269408095296e-05
-8.717941150367914815e+04 -1.209059638478993656e+04 7.763041007706693199e+04 8.043730330577702169e-05 -7.007164833739709931e-08 2.582807813701826276e-05
-1.912056526349093110e+04 -1.495960814431510471e+03 3.429753471512337564e+05 4.116327498034633419e-04 -5.351110001296122362e-06 -1.283849340989880530e-03
-7.649031086480569502e+04 -5.992945932278939836e+03 3.429564313495547976e+05 1.919822804550885614e-04 -1.853278090882672324e-06 -2.020936320306320182e-04
-1.147281237982271559e+05 -8.989156431948464160e+03 3.429576258160912548e+05 1.664565795044880908e-04 -1.339511571814657644e-06 -2.979985603025413855e-05
-1.529763845199322095e+05 -1.198575951983727282e+04 3.429603906145299552e+05 1.481151131048291192e-04 -9.918637393051794591e-07 -2.968351309295492728e-05
-2.294530917949761497e+05 -1.798803099808095067e+04 3.429607405876616831e+05 1.265324517855620869e-04 -7.080156422932373306e-07 1.187743765604079417e-05
-3.059318424771643477e+05 -2.396715105151162788e+04 3.429306275983883534e+05 1.143542570442906340e-04 -8.255665863261625339e-07 8.017642864475248759e-06
-3.441606626245494117e+05 -2.695494065479607889e+04 3.429481643443704816e+05 1.104329889304638343e-04 -7.301639222493684131e-07 9.607846733229851447e-06
-3.824270793274241732e+05 -2.996385477316040124e+04 3.430640742472364800e+05 1.072413516005152757e-04 -6.846543351446215932e-07 1.024077236087855354e-05
-1.812482037943580144e+04 -1.387244961862162654e+03 3.254749313262011274e+05 4.031765848067720630e-04 -6.463253800389199499e-06 -1.254286933288762101e-03
-7.246891193865494279e+04 -5.550795735669524220e+03 3.254682242478769040e+05 1.884592712513265007e-04 -2.233424863591974130e-06 -1.959371226352206951e-04
-1.087067520163912559e+05 -8.326012504837202869e+03 3.254713009300460108e+05 1.640508361574208665e-04 -1.656366525322120432e-06 -2.763548084301635282e-05
-1.449374090708290460e+05 -1.110167087817143874e+04 3.254647972716003424e+05 1.461290723324154171e-04 -1.301252061747425255e-06 -2.782405201429562796e-05
-2.173991740342625417e+05 -1.665165808643926357e+04 3.254719319730082061e+05 1.244754461678309286e-04 -1.043661979264624629e-06 1.192194938941139930e-05
-2.898890961698907195e+05 -2.220168167103276573e+04 3.254790447409129119e+05 1.129353363870568428e-04 -1.033912512374627034e-06 8.064318755211263121e-06
-3.261174744635163806e+05 -2.497549852706088495e+04 3.254672580502730561e+05 1.090415938652384539e-04 -1.025510523328476115e-06 1.007081836520006052e-05
-3.623558400546403136e+05 -2.775337501612429332e+04 3.254701482976557454e+05 1.055894398309424137e-04 -9.020791487574594991e-07 1.084323062571505106e-05
-1.642026170519139123e+04 -1.415007532393323572e+03 3.001969818271848490e+05 3.894175650033007393e-04 -4.627482010739014986e-06 -1.211198518120680176e-03
-6.565274003344125231e+04 -5.658822683534879616e+03 3.001990558272385970e+05 1.840260484520127499e-04 -1.597724750468939000e-06 -1.869462326944155842e-04
-9.848436064143714611e+04 -8.488110312802058615e+03 3.001964589003501460e+05 1.597549164139506540e-04 -1.152678461138095697e-06 -2.463272738142233039e-05
-1.313106398137831711e+05 -1.131744684998876255e+04 3.001979067256071139e+05 1.424188769167943102e-04 -8.951798885420347168e-07 -2.548309608924738160e-05
-1.969697696762642881e+05 -1.697398565064872309e+04 3.002018458759549540e+05 1.221547828512472569e-04 -7.398836359319163780e-07 1.219077239947998113e-05
-2.626315384072733577e+05 -2.263515220579146990e+04 3.001975249221473350e+05 1.104268684086769754e-04 -7.262691159506981566e-07 7.982765034492719957e-06
-2.954581760658562416e+05 -2.546487976291625091e+04 3.001969370774882846e+05 1.070746778193132896e-04 -7.062468463834152951e-07 1.038948641261004124e-05
-3.282812021381236846e+05 -2.829370104267387069e+04 3.001975249221444246e+05 1.036953470266955765e-04 -6.167090808906208054e-07 1.298480640139850994e-05
-1.384997864343083165e+04 -9.821531136636052679e+02 2.602659389666370407e+05 3.685420356857333629e-04 -9.945409514236422242e-06 -1.148160634824528514e-03
-5.539696367377314164e+04 -3.928717735149160944e+03 2.602652508698155289e+05 1.771684150743292455e-04 -3.626371645416442555e-06 -1.734682980129799077e-04
-8.310680693143268581e+04 -5.893045848433800529e+03 2.602657751340606774e+05 1.530844630449948169e-04 -2.836521893473077194e-06 -2.010048508858180511e-05
-1.108086737033180980e+05 -7.857486249164125184e+03 2.602643334073874285e+05 1.363258167444093751e-04 -2.374696382785692205e-06 -2.207571037369874932e-05
-1.662058055234291242e+05 -1.178688960402682642e+04 2.602648041752805002e+05 1.176998929782909202e-04 -2.076263719547606935e-06 1.206926210137077285e-05
-2.216169891934924526e+05 -1.571480392652002956e+04 2.602758070373774972e+05 1.070995254926304066e-04 -2.013170855439501148e-06 8.812951536560568633e-06
-2.492917124356779095e+05 -1.767913840500083461e+04 2.602680520725215902e+05 1.035180621069250789e-04 -1.860444660324352015e-06 1.212804986121645683e-05
-2.770226897714436054e+05 -1.964348616144580228e+04 2.602313248210971360e+05 1.005359163149995434e-04 -1.607669434478230945e-06 1.437077527756716364e-05
-1.185506296684380868e+04 -9.145374887598902660e+02 2.366148495558200812e+05 3.225837230626200165e-04 -9.363918686351467487e-06 -9.961272284785358672e-04
-4.742395703629334457e+04 -3.658060644920213690e+03 2.366202419880547386e+05 1.597574057432394712e-04 -3.480458936374929476e-06 -1.447333358956676423e-04
-7.114017461236263625e+04 -5.487075006786772974e+03 2.366161334682579327e+05 1.385918270393787148e-04 -2.807838251897640608e-06 -1.196476837074090355e-05
-9.484628754449295229e+04 -7.316116691458174500e+03 2.366140872328121623e+05 1.238719487055148704e-04 -2.406534141296370717e-06 -1.499230734798704843e-05
-1.422808708880090853e+05 -1.097371874039917020e+04 2.366315043074559653e+05 1.076254531861680497e-04 -2.114471359553532445e-06 1.280129739468029982e-05
-1.897090518695373030e+05 -1.462914662762018452e+04 2.366054649583580904e+05 9.871688749099400610e-05 -1.997536408929308512e-06 1.047283719372601698e-05
-2.134000785152523604e+05 -1.646189864490280161e+04 2.365986301307481481e+05 9.601857670792315782e-05 -1.862621604881370373e-06 1.574436602543944692e-05
-2.371339153745429940e+05 -1.829025002262266207e+04 2.366588436178952397e+05 9.308451768348511473e-05 -1.595685534337617449e-06 2.158848467573966099e-05
-9.823057904694764147e+03 -1.308755541991818973e+03 1.998223502878744039e+05 3.085447465102406734e-04 -9.016555367096930615e-07 -9.567693900961174100e-04
-3.927988859011801105e+04 -5.235274127949898684e+03 1.998242374786670262e+05 1.542921118617190447e-04 -6.678881381723814245e-07 -1.377030643825823066e-04
-5.892542571374408726e+04 -7.852480408081670248e+03 1.998273749326906691e+05 1.345869786840798380e-04 -6.745992041998985480e-07 -1.018723267282426427e-05
-7.856743720172943722e+04 -1.046964023638418075e+04 1.998176793609350570e+05 1.204092734059175943e-04 -6.902606338562958959e-07 -1.329292399086876635e-05
-1.178420867264961416e+05 -1.570518749435872815e+04 1.998569575591348403e+05 1.039990181317946004e-04 -7.346666950678122158e-07 1.290987362217108464e-05
-1.571073871100805991e+05 -2.094041282143713033e+04 1.997926472946393187e+05 9.578084516158666536e-05 -7.731724554812520319e-07 1.125700639067382197e-05
-1.767895535088584293e+05 -2.355719764207629123e+04 1.997603504505562596e+05 9.332265289788404389e-05 -7.544190022891602477e-07 1.708910134603008069e-05
-1.964180857124794857e+05 -2.617493469360555900e+04 1.999171975002304534e+05 9.065090499657516465e-05 -7.620667604661026368e-07 2.292843624678847768e-05
-7.650128997210998932e+03 -1.147975589303431207e+03 1.624573829603055201e+05 2.983498034235662275e-04 -1.197533467211799034e-06 -9.506065932576915605e-04
-3.060979978313259926e+04 -4.591859461581374489e+03 1.624820849541141943e+05 1.501723990052896763e-04 -1.014080145501817081e-06 -1.371231853652456764e-04
-4.591863020262359350e+04 -6.887952146816493041e+03 1.624782612488930754e+05 1.317586012099913721e-04 -1.027481198416560948e-06 -1.061486376280644848e-05
-6.122473558834108553e+04 -9.184728697071132046e+03 1.624726738759554282e+05 1.180999965752357818e-04 -1.068564135038410667e-06 -1.382962577057839708e-05
-9.182967073407513089e+04 -1.377595423453312651e+04 1.624811161886841292e+05 1.016282542772390724e-04 -1.183002671935206317e-06 1.219549859354472587e-05
-1.224563416223765234e+05 -1.837151729147852529e+04 1.624706651949492516e+05 9.390813914825236477e-05 -1.255320560059354894e-06 1.089967725970851151e-05
-1.377315794369037612e+05 -2.066406958116395253e+04 1.624682736940515751e+05 9.180642081872250116e-05 -1.301140208145131767e-06 1.685092913093740998e-05
-1.530621006754115806e+05 -2.295984048938832711e+04 1.624973545247191505e+05 8.903842626520374129e-05 -1.318673287673738636e-06 2.257110711582285890e-05
-6.136589755971022896e+03 -9.791998435425330172e+02 1.299097348924452963e+05 2.933925722581039262e-04 -1.310193260278846715e-06 -9.484051363939379571e-04
-2.455900867090274551e+04 -3.916718996716920628e+03 1.299292262881182396e+05 1.470369644557913190e-04 -1.129011164542491525e-06 -1.371842682627208410e-04
-3.683935620074142207e+04 -5.875382841648137401e+03 1.299143757009387773e+05 1.284849835621830320e-04 -1.167994925963389853e-06 -1.122508632573599344e-05
-4.910906862103352614e+04 -7.833809454031084897e+03 1.299151808210290037e+05 1.151854720384520164e-04 -1.216920648173234214e-06 -1.466234686598868000e-05
-7.367691687364135578e+04 -1.175103974884325362e+04 1.299263562088597682e+05 9.975786059642677728e-05 -1.316493324719840725e-06 1.163946557056487309e-05
-9.822539662370059523e+04 -1.566700331183614981e+04 1.299280105835301802e+05 9.156647442950918475e-05 -1.371636938847672115e-06 1.020499942185844252e-05
-1.105084838220910169e+05 -1.762571467109092919e+04 1.299326012391941476e+05 8.974218573449077130e-05 -1.425923758004060861e-06 1.608670330166086154e-05
-1.227978540024717950e+05 -1.958460947216042769e+04 1.299102176970178989e+05 8.656215728869778858e-05 -1.457549660866386548e-06 2.298799402617423393e-05
-4.869592107329950522e+03 -8.019740344152171474e+02 1.028625368482222402e+05 2.880419292458731226e-04 3.662746652976752155e-07 -9.478859081280732648e-04
-1.947273742890109133e+04 -3.208260543106061505e+03 1.028689836132981582e+05 1.437565186289056741e-04 -3.777980706272585974e-07 -1.381585847415245296e-04
-2.920742935179193591e+04 -4.812323925191882154e+03 1.028676303695904353e+05 1.257873775464474274e-04 -4.956114654102749625e-07 -1.224191612588743515e-05
-3.894489044199340424e+04 -6.415776738272362309e+03 1.028645904929122044e+05 1.126669991852352376e-04 -5.734090319129413514e-07 -1.545642611463664056e-05
-5.841447971110262733e+04 -9.624377281474397023e+03 1.028686605488314817e+05 9.714417539520438618e-05 -6.624126741749305403e-07 1.103669901066714956e-05
-7.788814196924328280e+04 -1.283283159829125361e+04 1.028715352287764545e+05 8.954245230064084699e-05 -7.524412565773809976e-07 9.658613884917110646e-06
-8.763478670230244461e+04 -1.443718059900680782e+04 1.028674803925691231e+05 8.720599718481282113e-05 -7.629892797502815718e-07 1.552622250898054695e-05
-9.735809783930708363e+04 -1.604107975063960293e+04 1.028626387855199137e+05 8.467826890840525933e-05 -7.830615575028662641e-07 2.244160848923354242e-05
-4.019389143397349471e+03 -6.740363610435916826e+02 8.486812139413354453e+04 2.884632018053047051e-04 2.489331637303138612e-06 -9.700296806400977422e-04
-1.606813272237457750e+04 -2.695598393877272883e+03 8.486976279593851359e+04 1.440277378683633828e-04 6.276625975445640405e-07 -1.421206845307938663e-04
-2.410574346254480406e+04 -4.043513126253766131e+03 8.486978312455231207e+04 1.259676394898743526e-04 4.504984092752364903e-07 -1.329294273020131265e-05
-3.214216005161433350e+04 -5.391477749830787616e+03 8.487017204302782193e+04 1.127503909137611760e-04 3.436867967656889854e-07 -1.646062908077405685e-05
-4.820855796023892617e+04 -8.086450084191956194e+03 8.486800249849211832e+04 9.707151057419993636e-05 2.514311439545635542e-07 1.051116694382341459e-05
-6.424350701753969770e+04 -1.078313734583093901e+04 8.487021296773655922e+04 8.943645363736145546e-05 1.710844173755346272e-07 9.430250873825307543e-06
-7.232053264662010770e+04 -1.213091839008193529e+04 8.487299651664658450e+04 8.674145293239958216e-05 1.649619728001453816e-07 1.564040401452630789e-05
-8.035247820848248375e+04 -1.347837708751256105e+04 8.487021296773696668e+04 8.447488113613675609e-05 1.749981116764461187e-07 2.221324547814212895e-05
-3.309997862219450326e+03 -5.451213419703329919e+02 7.001421272392293031e+04 2.907950611983286821e-04 1.779435229366127089e-06 -9.974633114618772049e-04
-1.325786643352285137e+04 -2.177930992730560320e+03 7.001548684652637166e+04 1.445985443107526529e-04 3.971609483780105172e-07 -1.467208814388313253e-04
-1.988808032262384586e+04 -3.266172873994587462e+03 7.001527863872652233e+04 1.261176332432371698e-04 2.535367667549552255e-07 -1.434973656012275506e-05
-2.651405462224907023e+04 -4.354387942372418365e+03 7.001344917049759533e+04 1.127349372817234885e-04 1.559641624449560801e-07 -1.763733958686408533e-05
-3.977329121922077320e+04 -6.533388630347929393e+03 7.001448229203783558e+04 9.715506224667546612e-05 6.696052018300016367e-08 1.030892278507002978e-05
-5.300921150780490279e+04 -8.707864921044336370e+03 7.001199990083873854e+04 8.961497241045322500e-05 6.810358707524315062e-08 8.914917331475384805e-06
-5.966924025157125288e+04 -9.797778841721139543e+03 7.001095241552786320e+04 8.691241168816277846e-05 -3.361608539238511968e-08 1.520334281807568481e-05
-6.629360107541314210e+04 -1.088724291331522363e+04 7.002089634409495920e+04 8.448501853596043375e-05 -5.368836314504597876e-08 2.280947668399257959e-05
-1.572914248857538769e+04 -1.384092815150572051e+03 3.083882590477422928e+05 4.886587944578227663e-04 -6.337874553026475113e-06 -1.588453172844203230e-03
-6.294940077052820561e+04 -5.532779587130976324e+03 3.084084759341848549e+05 2.122509809063697836e-04 -2.315975293072000330e-06 -2.577566568385985298e-04
-9.442277255589462584e+04 -8.301244676309579518e+03 3.084034941399477539e+05 1.799672981589754890e-04 -1.628835410489213082e-06 -4.711434702933382069e-05
-1.258939312955289497e+05 -1.106693835211704027e+04 3.084021590849996428e+05 1.575660822435786081e-04 -1.269687996116507654e-06 -4.815437680665520713e-05
-1.888549704698835267e+05 -1.660562332646546929e+04 3.084049643801751663e+05 1.333427920224005705e-04 -1.107245044324748925e-06 4.671863406143603988e-06
-2.517896817218079814e+05 -2.213731915255486820e+04 3.084025949732719455e+05 1.214343815948719152e-04 -9.777226113897303853e-07 3.623042786397221888e-06
-2.832370016851270339e+05 -2.489804346400370923e+04 3.084048554081086768e+05 1.178833791534606313e-04 -9.519682015411833321e-07 6.594687015074732610e-06
-3.147425751863148180e+05 -2.767081558769916955e+04 3.084025949732689187e+05 1.150962446406963020e-04 -9.778994331706760235e-07 7.513519405102230228e-06
-1.500054473101070107e+04 -1.229658572616052197e+03 2.926160055624385132e+05 4.795882984619947867e-04 -8.178445607503169196e-06 -1.552700645672181043e-03
