1.473251003276399861e+05 1.123514069244604182e-04
1.964307981705430429e+05 1.119067810251798419e-04
2.209889849579484726e+05 1.121568830935251737e-04
2.455418338794000156e+05 1.127404545863309207e-04
1.071799001326837424e+04 2.690820364208633105e-04
4.287151523091067065e+04 1.325263071043165301e-04
6.430794007961025636e+04 1.202797932761848985e-04
8.574347528398418217e+04 1.134629716726618520e-04
1.286149905148948601e+05 1.099615427158273293e-04
1.714865057458055089e+05 1.097114406474819975e-04
1.929242650609935517e+05 1.101004883093525000e-04
2.143598002653674921e+05 1.108785836330935186e-04
9.898182767181902818e+03 2.378470669964028524e-04
3.959362071305324935e+04 1.211049793165467589e-04
5.939043106957987766e+04 1.111946864194090037e-04
7.918724142610648414e+04 1.058487531474820091e-04
1.187813069613225671e+05 1.036256236510791278e-04
1.583740380300501711e+05 1.039868821942445935e-04
1.781717380309024302e+05 1.047927666366906354e-04
1.979681035652662395e+05 1.061266443345323642e-04
8.395128678996225062e+03 2.290379163669064514e-04
3.357918024949641404e+04 1.175201830035971120e-04
5.036837003429808101e+04 1.082509267623398593e-04
6.715836049899285717e+04 1.032921542266186855e-04
1.007362062820007850e+05 1.013747050359712232e-04
1.343162761758228589e+05 1.019026982913669101e-04
1.511047542451640184e+05 1.028475283273381092e-04
1.678945667809936276e+05 1.043759298561150960e-04
6.939225740070000029e+03 2.234523035071942453e-04
2.775734778244282643e+04 1.147134820143884838e-04
4.163602167366425419e+04 1.058365047502538491e-04
5.551425074272281927e+04 1.010690247302158178e-04
8.327204334732847929e+04 9.920715377697840215e-05
1.110302807740969438e+05 9.981851438848919958e-05
1.249047288547715434e+05 1.007911335431654627e-04
1.387867389122141467e+05 1.023473241906474728e-04
5.547377192590576669e+03 2.205622351618704657e-04
2.218906394819946945e+04 1.125737198741007131e-04
3.328372936894802842e+04 1.036724394582785842e-04
4.437812789639893890e+04 9.887368435251797335e-05
6.656719184459843382e+04 9.692844604316546071e-05
8.875670061496073322e+04 9.742865017985611069e-05
9.984967571149056312e+04 9.834569109712228651e-05
1.109457645631601918e+05 9.984630350719423644e-05
4.390839569245576058e+03 2.178944797661870353e-04
1.756291345481947428e+04 1.104339577338129288e-04
2.634410328893151382e+04 1.015067478506442996e-04
3.512538208747612953e+04 9.667834397482012894e-05
5.268829554229559290e+04 9.464973830935250571e-05
7.025120899711507082e+04 9.501099685251797138e-05
7.903244331344339298e+04 9.590024865107913744e-05
8.781367762977171515e+04 9.728970458633092637e-05
3.622186871883975527e+03 2.199786636690647052e-04
1.448785784321024948e+04 1.107118489208632975e-04
2.173165331816652542e+04 1.015676153211011583e-04
2.897571568642049897e+04 9.659497661870503191e-05
4.346312870746792032e+04 9.442742535971222436e-05
5.795187619500382425e+04 9.473310566546761630e-05
6.519580511660894990e+04 9.556677922661869508e-05
7.243884439388843020e+04 9.695623516187048402e-05
2.987425645532699491e+03 2.233411470323740707e-04
1.195059222645645059e+04 1.116011007194244500e-04
1.792615523298236076e+04 1.022256879396657686e-04
2.390162927507572385e+04 9.709518075539566833e-05
3.585222150153217081e+04 9.476089478417265316e-05
4.780370337231426674e+04 9.498320773381293452e-05
5.377899948554250295e+04 9.581688129496401330e-05
5.975385077660789830e+04 9.717854811151077892e-05
1.285269157266555521e+04 3.608417063848920231e-04
5.141210075715067796e+04 1.664290319244604186e-04
7.711761734913063992e+04 1.477652139108896041e-04
1.028233118699756888e+05 1.366668857913669007e-04
1.542354126271263231e+05 1.289970890287769705e-04
2.056475133842770010e+05 1.270796398381294676e-04
2.313524517074453470e+05 1.268851160071942231e-04
2.570587244971020264e+05 1.269684833633093202e-04
1.220236157061538688e+04 3.535887464028776594e-04
4.881344968192704255e+04 1.639558003597122056e-04
7.321870660975322244e+04 1.458392332810721777e-04
9.762467525303992443e+04 1.351106951438848906e-04
1.464376801128041116e+05 1.278021569244603989e-04
1.952502401504055015e+05 1.259958642086330977e-04
2.196562977581247396e+05 1.258569186151078999e-04
2.440623553658440069e+05 1.260236533273381210e-04
1.127757629410223672e+04 3.427509901079136352e-04
4.510986035424608417e+04 1.603154258093524985e-04
6.766439019142255711e+04 1.429959585958152295e-04
9.021927588632931293e+04 1.328041982913668987e-04
1.353291362405753753e+05 1.260236533273381210e-04
1.804381069504957704e+05 1.244118844424460372e-04
2.029937043608631066e+05 1.243285170863309402e-04
2.255479673047418764e+05 1.246064082733812817e-04
9.893734545553652424e+03 3.243823826438848516e-04
3.957582782654024777e+04 1.541184523381294814e-04
5.936347484651271225e+04 1.382057384955858326e-04
7.915121083091768378e+04 1.289415107913668968e-04
1.187265938352950907e+05 1.230502176258992716e-04
1.583024216618353676e+05 1.218274964028776903e-04
1.780898907529426215e+05 1.218552855215827271e-04
1.978782494883756153e+05 1.223832787769784140e-04
9.244739009991979401e+03 2.833100651978416964e-04
3.698073532861920830e+04 1.396403214928057231e-04
5.547123643957766035e+04 1.268103615951049739e-04
7.396147065723840205e+04 1.195487886690647488e-04
1.109426508080204221e+05 1.155193664568345257e-04
1.479229413144767750e+05 1.151303187949640231e-04
1.664141986231120245e+05 1.157138902877697702e-04
1.849041214652588533e+05 1.167698767985611438e-04
7.862231727931874957e+03 2.718331591726618379e-04
3.144937173389031523e+04 1.352774298561150847e-04
4.717392415418660676e+04 1.231805605406144366e-04
6.289874346778065228e+04 1.164086182553956646e-04
9.434767037950815575e+04 1.128794001798561050e-04
1.257983765798869572e+05 1.127682437050359576e-04
1.415215055692622263e+05 1.134629716726618520e-04
1.572464138472887571e+05 1.147412711330935071e-04
6.603385007137124376e+03 2.621069676258992883e-04
2.641442967287414285e+04 1.313591641187050361e-04
3.962111072271582088e+04 1.199083832803711638e-04
5.282796970142264036e+04 1.135463390287769762e-04
7.924284419645964226e+04 1.103783794964028687e-04
1.056568290471709333e+05 1.104339577338129288e-04
1.188649335279336665e+05 1.112676312949640076e-04
1.320703690757194418e+05 1.126848763489208605e-04
5.277814961918620611e+03 2.586055386690647249e-04
2.111081502551167068e+04 1.288581434352517726e-04
3.166582219832098417e+04 1.174682326033354177e-04
4.222118522886051505e+04 1.111008965827338000e-04
6.333155543220936670e+04 1.078217805755395586e-04
8.444326010204668273e+04 1.077939914568345217e-04
9.499800038155828952e+04 1.085998758992805637e-04
1.055527406610699109e+05 1.099059644784172556e-04
4.176435286763927252e+03 2.552708444244604098e-04
1.670618596921852441e+04 1.263293336330935130e-04
2.505874516723239140e+04 1.149671630766051699e-04
3.341148229411140346e+04 1.085998758992805637e-04
5.011766826332991332e+04 1.052651816546762621e-04
6.682340941038561868e+04 1.051540251798561146e-04
7.517627998391346773e+04 1.058765422661870460e-04
8.352915055744131678e+04 1.070992634892086273e-04
3.445147651079624666e+03 2.575773412769784016e-04
1.378014578215567235e+04 1.265794357014388312e-04
2.067008522658466245e+04 1.149898069641032660e-04
2.756029156431134470e+04 1.084887194244604298e-04
4.134043734646702796e+04 1.050428687050359672e-04
5.512058312862269668e+04 1.048205557553956723e-04
6.201043360861912515e+04 1.055152837230215667e-04
6.890028408861554635e+04 1.067102158273381247e-04
2.841523976126100479e+03 2.613010831834532057e-04
1.136698554883005272e+04 1.275520548561151078e-04
1.705007798329853904e+04 1.156933369142794935e-04
2.273352627549727549e+04 1.090167126798561030e-04
3.410051182432731730e+04 1.054041272482014328e-04
4.546705255099453643e+04 1.050984469424460273e-04
5.115010050324675831e+04 1.057653857913668985e-04
5.683359327766177012e+04 1.069603178956834430e-04
1.189587910042895419e+04 4.435421236510791250e-04
4.758307157955306320e+04 1.949684568345323417e-04
7.137434047603190993e+04 1.708197473764882851e-04
9.516569833694331464e+04 1.560636906474820076e-04
1.427487699164963851e+05 1.447813084532373936e-04
1.903322863182122528e+05 1.412243012589927836e-04
2.141222652304189396e+05 1.405573624100719260e-04
2.379144682534397289e+05 1.402238929856115107e-04
1.130871384549995491e+04 4.338159321043164669e-04
4.523396573767424707e+04 1.918004973021582749e-04
6.785108205316022213e+04 1.684037029404210611e-04
9.046793147534849413e+04 1.541184523381294814e-04
1.357014523908599513e+05 1.432529069244604068e-04
1.809363077728598146e+05 1.399460017985611421e-04
2.035572940411623567e+05 1.393346411870503311e-04
2.261702735105340835e+05 1.390845391187050129e-04
1.046488620262094264e+04 4.196434815647481819e-04
4.185821034399534983e+04 1.871319253597122174e-04
6.278784930258840177e+04 1.648117948982386538e-04
8.371686551015348232e+04 1.512283839928057561e-04
1.255755206763116585e+05 1.410297774280575391e-04
1.674346206646326173e+05 1.380563417266186896e-04
1.883630586033860163e+05 1.375283484712230028e-04
2.092928310086279525e+05 1.374171919964028554e-04
9.195808572081237799e+03 3.958282068345323900e-04
3.678278946616206667e+04 1.793509721223021398e-04
5.517431764589194063e+04 1.588007913672985797e-04
7.356557893232416245e+04 1.464208664568345279e-04
1.103488132206490554e+05 1.374449811151079058e-04
1.471311578646482667e+05 1.349717495503596927e-04
1.655263335861133528e+05 1.345549127697841533e-04
1.839143921529731597e+05 1.347216474820143745e-04
8.736307277882999188e+03 3.401388129496402514e-04
3.494478428936917771e+04 1.611768884892086006e-04
5.241744332735147327e+04 1.443540099444199829e-04
6.989001340090118174e+04 1.345827018884892038e-04
1.048356873345959903e+05 1.284135175359712099e-04
1.397800268018023635e+05 1.271074289568345180e-04
1.572517517132426728e+05 1.273575310251798362e-04
1.747248110911714903e+05 1.280244698741006939e-04
7.456109093272652899e+03 3.248825867805754880e-04
2.982354672876494078e+04 1.557302212230215652e-04
4.473545353979627544e+04 1.399528472997751732e-04
5.964709345752990339e+04 1.308589599820143726e-04
8.947064018629484053e+04 1.253289253597122130e-04
1.192950765593854594e+05 1.243563062050359635e-04
1.342064051016051089e+05 1.247453538669064796e-04
1.491181784659875848e+05 1.257179730215827291e-04
6.302240402904596522e+03 3.112103403776977852e-04
2.520807196729274801e+04 1.507281798561150926e-04
3.781197450429029413e+04 1.358090494663500159e-04
5.041614393458549603e+04 1.273019527877697625e-04
7.562377107971542864e+04 1.223832787769784140e-04
1.008358464464736026e+05 1.216885508093525060e-04
1.134358790306545561e+05 1.222165440647481928e-04
1.260399150143009319e+05 1.233836870503597139e-04
5.118568627627269962e+03 3.033738089028776338e-04
2.047516415483475066e+04 1.469766488309352380e-04
3.071207899900788834e+04 1.324848757736703676e-04
4.094943866534384142e+04 1.242173606115107927e-04
6.142326835369012406e+04 1.194376321942446014e-04
8.189887733068768284e+04 1.187984824640287671e-04
9.213601458594224823e+04 1.194098430755395645e-04
1.023735966633596108e+05 1.205214078237409848e-04
4.050105792521624608e+03 2.991498628597121933e-04
1.619953352576084581e+04 1.440587913669064623e-04
2.429943373529012024e+04 1.296453369034928250e-04
3.239995669584735151e+04 1.214106596223021509e-04
4.859904539944537100e+04 1.166031420863309227e-04
6.479902374736905040e+04 1.158806249999999778e-04
7.289834568808664335e+04 1.164086182553956646e-04
8.099811245096706261e+04 1.174646047661870383e-04
3.340614442815754046e+03 3.014285705935251347e-04
1.336112330477452815e+04 1.442533151978417068e-04
2.004181840381063739e+04 1.296377530276412386e-04
2.672224660954905630e+04 1.212717140287769666e-04
4.008381473648639076e+04 1.163252508992805676e-04
5.344493804126092436e+04 1.154915773381294888e-04
6.012572210472960433e+04 1.159917814748201252e-04
6.680606134603543615e+04 1.170199788669064621e-04
2.755228476538048199e+03 3.053746254496402337e-04
1.102091390615220189e+04 1.452537234712230339e-04
1.653137085922829283e+04 1.303431254610146737e-04
2.204182781230440378e+04 1.217997072841726534e-04
3.306318654061941925e+04 1.167142985611510566e-04
4.408410044677161932e+04 1.157972576438848808e-04
4.959411257768490032e+04 1.162696726618704939e-04
5.510456953076100035e+04 1.172700809352517803e-04
1.112678158090455508e+04 5.445555701438848555e-04
4.450668150145537220e+04 2.273427801258992706e-04
6.676002225218310195e+04 1.965264099840354720e-04
8.901336300291074440e+04 1.774613120503596873e-04
1.335195996822033194e+05 1.621217185251798540e-04
1.780271708279843442e+05 1.563971600719424229e-04
2.002811788119562261e+05 1.550632823741007076e-04
2.225334075072768610e+05 1.542573979316546793e-04
1.059343980767737412e+04 5.315224734712229327e-04
4.237331440854667744e+04 2.233967252697841444e-04
6.356010505946886406e+04 1.935024487053830079e-04
8.474662881709335488e+04 1.750158696043165247e-04
1.271199432256400032e+05 1.602042693345323511e-04
1.694945921006752178e+05 1.548409694244604127e-04
1.906819165381927451e+05 1.536182482014388179e-04
2.118670168648962281e+05 1.528957311151079137e-04
9.825676754641430307e+03 5.124591380395683224e-04
3.930315184072854026e+04 2.176165885791366667e-04
5.895499465439048799e+04 1.890532741769120572e-04
7.860763814794550126e+04 1.714032841726618680e-04
1.179107899886740488e+05 1.573697792266186995e-04
1.572090487856114923e+05 1.525622616906474713e-04
1.768661849830111023e+05 1.514784860611510743e-04
1.965166488479682594e+05 1.508949145683453137e-04
8.631329247456305893e+03 4.821967877697841409e-04
3.452353770117388194e+04 2.083072338129496293e-04
5.178530655176083383e+04 1.818239486915516510e-04
6.904663058018495212e+04 1.655675692446042895e-04
1.035701682813588704e+05 1.529513093525179603e-04
1.380954852711840649e+05 1.488940980215827409e-04
1.553563644774453714e+05 1.479770571043165380e-04
1.726176885058695043e+05 1.476991659172661694e-04
8.354205040016318890e+03 4.061379698741006731e-04
3.341593051573963749e+04 1.851033196942445942e-04
5.012349543366291618e+04 1.636398817505843682e-04
6.683141620931647776e+04 1.508949145683453137e-04
1.002469019028932962e+05 1.420579748201438624e-04
1.336628324186329264e+05 1.395847432553956493e-04
1.503712424986655824e+05 1.394735867805755290e-04
1.670783181122097594e+05 1.397236888489208472e-04
7.181653818809624681e+03 3.851571852517985057e-04
2.872661527523849873e+04 1.780726726618704983e-04
4.308992291285772808e+04 1.580124117409503802e-04
5.745323055047699745e+04 1.462263426258992563e-04
8.617940100355267350e+04 1.383898111510791320e-04
1.149064611009539949e+05 1.363889946043165321e-04
1.292697687385732715e+05 1.364445728417266058e-04
1.436330763761925045e+05 1.369725660971222927e-04
6.096732563679443047e+03 3.668719451438848733e-04
2.438737507688062396e+04 1.717089644784172600e-04
3.658132950861863355e+04 1.528108256755317121e-04
4.877563979808688600e+04 1.418356618705035675e-04
7.316345969713033992e+04 1.348883821942445957e-04
9.755038995184813393e+04 1.333321915467625856e-04
1.097442999013698718e+05 1.334989262589927797e-04
